Model,DSO-X 2002A
Serial Number,MY58106372
Start Time,5/29/2025 12:04:42 PM
Adress,USB0::0x0957::0x179B::MY58106372::0::INSTR

Sample Count,Time(s),Channel1,Channel2,
1,-2.5e-08,0.470302015543,-0.0369346775115,
2,-2.4921875e-08,0.469950258732,-0.0369346775115,
3,-2.484375e-08,0.469598501921,-0.036683421582,
4,-2.4765625e-08,0.469196498394,-0.0364321656525,
5,-2.46875e-08,0.468794465065,-0.0364321656525,
6,-2.4609375e-08,0.468342214823,-0.036180909723,
7,-2.453125e-08,0.467940211296,-0.036180909723,
8,-2.4453125e-08,0.467487931252,-0.036180909723,
9,-2.4375e-08,0.466985434294,-0.036180909723,
10,-2.4296875e-08,0.466533154249,-0.036180909723,
11,-2.421875e-08,0.466030657291,-0.036180909723,
12,-2.4140625e-08,0.465578377247,-0.036180909723,
13,-2.40625e-08,0.465075880289,-0.036180909723,
14,-2.3984375e-08,0.464573383331,-0.036180909723,
15,-2.390625e-08,0.464020609856,-0.036180909723,
16,-2.3828125e-08,0.463518083096,-0.036180909723,
17,-2.375e-08,0.463015586138,-0.036180909723,
18,-2.3671875e-08,0.462513059378,-0.036180909723,
19,-2.359375e-08,0.461960315704,-0.036180909723,
20,-2.3515625e-08,0.461357295513,-0.036180909723,
21,-2.34375e-08,0.460854768753,-0.036180909723,
22,-2.3359375e-08,0.460301995277,-0.036180909723,
23,-2.328125e-08,0.459749251604,-0.036180909723,
24,-2.3203125e-08,0.459146231413,-0.036180909723,
25,-2.3125e-08,0.458593457937,-0.036180909723,
26,-2.3046875e-08,0.458040714264,-0.036180909723,
27,-2.296875e-08,0.457487940788,-0.036180909723,
28,-2.2890625e-08,0.456884920597,-0.0364321656525,
29,-2.28125e-08,0.456332147121,-0.0364321656525,
30,-2.2734375e-08,0.455779403448,-0.036683421582,
31,-2.265625e-08,0.455226629972,-0.036683421582,
32,-2.2578125e-08,0.454673886299,-0.0369346775115,
33,-2.25e-08,0.454121112823,-0.0371859334409,
34,-2.2421875e-08,0.453618586063,-0.0371859334409,
35,-2.234375e-08,0.45306584239,-0.0374371893704,
36,-2.2265625e-08,0.45256331563,-0.0379397012293,
37,-2.21875e-08,0.452111065388,-0.0384422168136,
38,-2.2109375e-08,0.451608538628,-0.038693472743,
39,-2.203125e-08,0.451206535101,-0.0389447286725,
40,-2.1953125e-08,0.450754284859,-0.0394472405314,
41,-2.1875e-08,0.45035225153,-0.0399497523904,
42,-2.1796875e-08,0.450000494719,-0.0407035201788,
43,-2.171875e-08,0.449648737907,-0.041206035763,
44,-2.1640625e-08,0.449347227812,-0.041708547622,
45,-2.15625e-08,0.449045717716,-0.0422110594809,
46,-2.1484375e-08,0.448744237423,-0.0429648272693,
47,-2.140625e-08,0.448492974043,-0.0434673428535,
48,-2.1328125e-08,0.448342204094,-0.0439698547125,
49,-2.125e-08,0.448141217232,-0.0444723665714,
50,-2.1171875e-08,0.447990447283,-0.0452261343598,
51,-2.109375e-08,0.447889953852,-0.0457286462188,
52,-2.1015625e-08,0.447839707136,-0.0464824177325,
53,-2.09375e-08,0.447789460421,-0.0469849295914,
54,-2.0859375e-08,0.447789460421,-0.0472361855209,
55,-2.078125e-08,0.447839707136,-0.0477386973798,
56,-2.0703125e-08,0.447889953852,-0.0484924688935,
57,-2.0625e-08,0.447990447283,-0.0489949807525,
58,-2.0546875e-08,0.448141217232,-0.0492462366819,
59,-2.046875e-08,0.448291957378,-0.0497487485409,
60,-2.0390625e-08,0.448492974043,-0.0502512603998,
61,-2.03125e-08,0.448744237423,-0.050753775984,
62,-2.0234375e-08,0.448995471001,-0.0510050319135,
63,-2.015625e-08,0.449246734381,-0.051256287843,
64,-2.0078125e-08,0.449548244476,-0.0517587997019,
65,-2e-08,0.449900001287,-0.0520100556314,
66,-1.9921875e-08,0.450251758099,-0.0525125674903,
67,-1.984375e-08,0.45060351491,-0.0527638234198,
68,-1.9765625e-08,0.451005518436,-0.053266339004,
69,-1.96875e-08,0.451407551765,-0.0535175949335,
70,-1.9609375e-08,0.451859802008,-0.053768850863,
71,-1.953125e-08,0.452261805534,-0.0540201067924,
72,-1.9453125e-08,0.452714085579,-0.0545226186514,
73,-1.9375e-08,0.453166335821,-0.0547738745809,
74,-1.9296875e-08,0.453618586063,-0.0550251305103,
75,-1.921875e-08,0.454121112823,-0.0552763864398,
76,-1.9140625e-08,0.454623609781,-0.0555276423693,
77,-1.90625e-08,0.455126136541,-0.0555276423693,
78,-1.8984375e-08,0.455628633499,-0.055778902024,
79,-1.890625e-08,0.456181406975,-0.055778902024,
80,-1.8828125e-08,0.456683933735,-0.055778902024,
81,-1.875e-08,0.457186430693,-0.055778902024,
82,-1.8671875e-08,0.457739204168,-0.055778902024,
83,-1.859375e-08,0.458291947842,-0.055778902024,
84,-1.8515625e-08,0.458844721317,-0.0555276423693,
85,-1.84375e-08,0.459397494793,-0.0555276423693,
86,-1.8359375e-08,0.459950268269,-0.0552763864398,
87,-1.828125e-08,0.460503011942,-0.0552763864398,
88,-1.8203125e-08,0.461055785418,-0.0547738745809,
89,-1.8125e-08,0.461608529091,-0.0545226186514,
90,-1.8046875e-08,0.462161302567,-0.0542713627219,
91,-1.796875e-08,0.462714076042,-0.0540201067924,
92,-1.7890625e-08,0.463317096233,-0.0535175949335,
93,-1.78125e-08,0.463869839907,-0.053266339004,
