Model,DSO-X 2002A
Serial Number,MY58106372
Start Time,5/29/2025 12:25:04 PM

Setup Text Information:

Analog

Channel 1
Scale,20.000000mV/
Pos,20.000000mV/
coup
BW,Off
Inv,Off
Imp,1M Ohm
Trace Label,1
Probe,1.0
Skew,0.000000s

Channel 2
Scale,50.000000mV/
Pos,50.000000mV/
coup
BW,Off
Inv,Off
Imp,1M Ohm
Trace Label,2
Probe,1.0
Skew,0.000000s

Function

WaveformMemory

Trigger
Sweep Mode,AUTO
Coup,DC
Noise Rej,Off
HF Rej,Off
HoldOff,40.000000ns
TriggerControl,EDGE
Source,CHAN1
Slope,453.000000mV
Adress,USB0::0x0957::0x179B::MY58106372::0::INSTR

Sample Count,Time(s),Channel1,Channel2,
1,-2.5e-08,0.44666582346,0.0136974826455,
2,-2.4921875e-08,0.446213573217,0.013446226716,
3,-2.484375e-08,0.445811569691,0.0131949707866,
4,-2.4765625e-08,0.445409566164,0.0128180906177,
5,-2.46875e-08,0.444957286119,0.0125668346882,
6,-2.4609375e-08,0.444555282593,0.0121899470687,
7,-2.453125e-08,0.444153279066,0.0118130668998,
8,-2.4453125e-08,0.443751275539,0.0114361792803,
9,-2.4375e-08,0.44334924221,0.0110592916608,
10,-2.4296875e-08,0.442947238684,0.0105567798018,
11,-2.421875e-08,0.442595481873,0.0100542679429,
12,-2.4140625e-08,0.442243725061,0.00967738777399,
13,-2.40625e-08,0.44189196825,0.00917487591505,
14,-2.3984375e-08,0.441540211439,0.00854673236609,
15,-2.390625e-08,0.441238701344,0.00804422050714,
16,-2.3828125e-08,0.440886944532,0.0075417086482,
17,-2.375e-08,0.440635681152,0.00703919678926,
18,-2.3671875e-08,0.440384417772,0.00653668493032,
19,-2.359375e-08,0.44018343091,0.0060341656208,
20,-2.3515625e-08,0.439982414246,0.00553165376186,
21,-2.34375e-08,0.439781427383,0.00502914190292,
22,-2.3359375e-08,0.439630657434,0.00440100580454,
23,-2.328125e-08,0.439530164003,0.0038984939456,
24,-2.3203125e-08,0.43942964077,0.00339597463608,
25,-2.3125e-08,0.439379394054,0.00289346277714,
26,-2.3046875e-08,0.439379394054,0.0023909509182,
27,-2.296875e-08,0.439379394054,0.00188843905926,
28,-2.2890625e-08,0.439479917288,0.00151155889034,
29,-2.28125e-08,0.439530164003,0.0010090470314,
30,-2.2734375e-08,0.43968090415,0.000506527721882,
31,-2.265625e-08,0.439831674099,0.000129647552967,
32,-2.2578125e-08,0.439982414246,-0.000247240066528,
33,-2.25e-08,0.440233677626,-0.000749751925468,
34,-2.2421875e-08,0.44043469429,-0.00112663209438,
35,-2.234375e-08,0.440685927868,-0.00137788802385,
36,-2.2265625e-08,0.440987437963,-0.00175477564335,
37,-2.21875e-08,0.441288948059,-0.00200603157282,
38,-2.2109375e-08,0.441590458155,-0.00238291919231,
39,-2.203125e-08,0.44189196825,-0.00263417512178,
40,-2.1953125e-08,0.442243725061,-0.00275979936123,
41,-2.1875e-08,0.442595481873,-0.00288543105125,
42,-2.1796875e-08,0.442997485399,-0.0030110552907,
43,-2.171875e-08,0.443298995495,-0.00313668698072,
44,-2.1640625e-08,0.443700999022,-0.00313668698072,
45,-2.15625e-08,0.444153279066,-0.00326231122017,
46,-2.1484375e-08,0.444555282593,-0.00326231122017,
47,-2.140625e-08,0.444957286119,-0.00326231122017,
48,-2.1328125e-08,0.445359289646,-0.00313668698072,
49,-2.125e-08,0.445761322975,-0.00313668698072,
50,-2.1171875e-08,0.446213573217,-0.0030110552907,
51,-2.109375e-08,0.446615576744,-0.00288543105125,
52,-2.1015625e-08,0.447118103504,-0.00288543105125,
53,-2.09375e-08,0.447570353746,-0.00275979936123,
54,-2.0859375e-08,0.448022603989,-0.00250854343176,
55,-2.078125e-08,0.448525130749,-0.00238291919231,
56,-2.0703125e-08,0.448977380991,-0.00225728750229,
57,-2.0625e-08,0.449479907751,-0.00225728750229,
58,-2.0546875e-08,0.449932157993,-0.00200603157282,
59,-2.046875e-08,0.450384438038,-0.00188039988279,
60,-2.0390625e-08,0.450886934996,-0.00175477564335,
61,-2.03125e-08,0.451389461756,-0.00162914395332,
62,-2.0234375e-08,0.451841711998,-0.00137788802385,
63,-2.015625e-08,0.452344238758,-0.00125226378441,
64,-2.0078125e-08,0.452846735716,-0.00112663209438,
65,-2e-08,0.453349262476,-0.00100100785494,
66,-1.9921875e-08,0.453801512718,-0.000749751925468,
67,-1.984375e-08,0.454203516245,-0.000624120235443,
68,-1.9765625e-08,0.454706043005,-0.000372864305973,
69,-1.96875e-08,0.455158293247,-0.000121608376503,
70,-1.9609375e-08,0.455560296774,0.000129647552967,
71,-1.953125e-08,0.455962300301,0.000380903482437,
72,-1.9453125e-08,0.45636433363,0.000632159411907,
73,-1.9375e-08,0.456766337156,0.000883415341377,
74,-1.9296875e-08,0.457168340683,0.00126030296087,
75,-1.921875e-08,0.457520097494,0.00151155889034,
76,-1.9140625e-08,0.457871854305,0.00188843905926,
77,-1.90625e-08,0.458223611116,0.00226532667875,
78,-1.8984375e-08,0.458575367928,0.00264220684767,
79,-1.890625e-08,0.458876878023,0.00314471870661,
80,-1.8828125e-08,0.459178388119,0.0035216063261,
81,-1.875e-08,0.459429651499,0.00402411818504,
82,-1.8671875e-08,0.459680914879,0.00452663004398,
83,-1.859375e-08,0.459881901741,0.00502914190292,
84,-1.8515625e-08,0.460133165121,0.00553165376186,
85,-1.84375e-08,0.46028393507,0.0060341656208,
86,-1.8359375e-08,0.460434675217,0.00666230916977,
87,-1.828125e-08,0.460535168648,0.00716482102871,
88,-1.8203125e-08,0.460685938597,0.00779296457767,
89,-1.8125e-08,0.460685938597,0.00829547643661,
90,-1.8046875e-08,0.460736185312,0.00879798829556,
91,-1.796875e-08,0.460736185312,0.0093005001545,
92,-1.7890625e-08,0.460635691881,0.00980301201344,
93,-1.78125e-08,0.460585415363,0.0103055238724,
94,-1.7734375e-08,0.460484921932,0.0108080357313,
95,-1.765625e-08,0.460334181786,0.0113105475903,
96,-1.7578125e-08,0.460133165121,0.0116874352098,
97,-1.75e-08,0.459881901741,0.0120643228292,
98,-1.7421875e-08,0.459680914879,0.0124412029982,
99,-1.734375e-08,0.459429651499,0.0128180906177,
100,-1.7265625e-08,0.459077894688,0.0131949707866,
101,-1.71875e-08,0.458776384592,0.013446226716,
102,-1.7109375e-08,0.458424627781,0.0136974826455,
103,-1.703125e-08,0.45807287097,0.013948738575,
104,-1.6953125e-08,0.457670867443,0.014074370265,
105,-1.6875e-08,0.457268834114,0.014200001955,
106,-1.6796875e-08,0.456816583872,0.0144512578845,
107,-1.671875e-08,0.456414580345,0.0145768821239,
108,-1.6640625e-08,0.455962300301,0.0145768821239,
109,-1.65625e-08,0.455510050058,0.0145768821239,
110,-1.6484375e-08,0.455057799816,0.0145768821239,
111,-1.640625e-08,0.454655796289,0.0145768821239,
112,-1.6328125e-08,0.454203516245,0.0145768821239,
113,-1.625e-08,0.453701019287,0.0145768821239,
114,-1.6171875e-08,0.453248739243,0.0143256261945,
115,-1.609375e-08,0.452846735716,0.014200001955,
116,-1.6015625e-08,0.452394485474,0.014200001955,
117,-1.59375e-08,0.451942205429,0.014074370265,
118,-1.5859375e-08,0.451489955187,0.0138231143355,
119,-1.578125e-08,0.451037704945,0.0136974826455,
120,-1.5703125e-08,0.4505854249,0.0135718584061,
121,-1.5625e-08,0.450133174658,0.0135718584061,
122,-1.5546875e-08,0.449680924416,0.0133206024766,
123,-1.546875e-08,0.449278891087,0.0131949707866,
124,-1.5390625e-08,0.448776394129,0.0130693465471,
125,-1.53125e-08,0.448324114084,0.0129437148571,
126,-1.5234375e-08,0.447871863842,0.0126924589276,
127,-1.515625e-08,0.4474196136,0.0125668346882,
128,-1.5078125e-08,0.446967333555,0.0124412029982,
129,-1.5e-08,0.446515083313,0.0123155787587,
130,-1.4921875e-08,0.446062803268,0.0120643228292,
131,-1.484375e-08,0.445610553026,0.0119386911392,
132,-1.4765625e-08,0.445158302784,0.0116874352098,
133,-1.46875e-08,0.444706022739,0.0114361792803,
134,-1.4609375e-08,0.444253772497,0.0111849233508,
135,-1.453125e-08,0.443801522255,0.0109336674213,
136,-1.4453125e-08,0.44334924221,0.0106824114919,
137,-1.4375e-08,0.442896991968,0.0104311555624,
138,-1.4296875e-08,0.442444741726,0.0100542679429,
139,-1.421875e-08,0.442042708397,0.00980301201344,
140,-1.4140625e-08,0.44164070487,0.00942613184452,
141,-1.40625e-08,0.441238701344,0.00904924422503,
142,-1.3984375e-08,0.440836697817,0.00867235660553,
143,-1.390625e-08,0.440484941006,0.00816984474659,
144,-1.3828125e-08,0.440133184195,0.00779296457767,
145,-1.375e-08,0.439831674099,0.00729045271873,
146,-1.3671875e-08,0.439580410719,0.00678794085979,
147,-1.359375e-08,0.439329147339,0.00615979731083,
148,-1.3515625e-08,0.439077883959,0.00578290969133,
149,-1.34375e-08,0.438927143812,0.00528039783239,
150,-1.3359375e-08,0.438776373863,0.00465226173401,
151,-1.328125e-08,0.438675880432,0.00414974987507,
152,-1.3203125e-08,0.438525140285,0.0035216063261,
153,-1.3125e-08,0.438525140285,0.00301909446716,
154,-1.3046875e-08,0.438525140285,0.00251658260822,
155,-1.296875e-08,0.438525140285,0.00201407074928,
156,-1.2890625e-08,0.438625633717,0.00151155889034,
157,-1.28125e-08,0.438675880432,0.0010090470314,
158,-1.2734375e-08,0.438826650381,0.000506527721882,
159,-1.265625e-08,0.438977390528,0.000129647552967,
160,-1.2578125e-08,0.439178407192,-0.000247240066528,
