Model,DSO-X 2002A
Serial Number,MY59127587
Start Time,6/1/2025 11:02:18 AM

Setup Text Information:

Analog

Channel 1
Scale,20.000000mV/
Pos,20.000000mV/
coup
BW,Off
Inv,Off
Imp,1M Ohm
Trace Label,1
Probe,1.0
Skew,0.000000s

Channel 2
Scale,50.000000mV/
Pos,50.000000mV/
coup
BW,Off
Inv,Off
Imp,1M Ohm
Trace Label,2
Probe,1.0
Skew,0.000000s

Function

WaveformMemory

Trigger
Sweep Mode,AUTO
Coup,DC
Noise Rej,Off
HF Rej,Off
HoldOff,40.000000ns
TriggerControl,EDGE
Source,WGEN
Slope,0.000000V
Adress,USB0::0x0957::0x179B::MY59127587::0::INSTR

Sample Count,Time(s),Channel1,Channel2,
1,-0.005,0.499634414911,-0.0677047669888,
2,-0.004989759345,0.499835401773,-0.0746143162251,
3,-0.00497951869,0.499986171722,-0.0743630677462,
4,-0.004969278035,0.500086665154,-0.0832826644182,
5,-0.00495903738,0.500187158585,-0.0817751288414,
6,-0.004948796725,0.5002374053,-0.0801419615746,
7,-0.00493855607,0.500287652016,-0.084664568305,
8,-0.004928315415,0.5002374053,-0.085167080164,
9,-0.00491807476,0.5002374053,-0.0856695920229,
10,-0.004907834105,0.500136911869,-0.0810213536024,
11,-0.00489759345,0.500036418438,-0.0764987468719,
12,-0.004887352795,0.499885648489,-0.0742374360561,
13,-0.00487711214,0.499684661627,-0.0739861726761,
14,-0.004866871485,0.499483644962,-0.0739861726761,
15,-0.00485663083,0.499182134867,-0.0643128156662,
16,-0.004846390175,0.498930871487,-0.0635590404272,
17,-0.00483614952,0.498629391193,-0.0536344200373,
18,-0.004825908865,0.49827760458,-0.0473530143499,
19,-0.00481566821,0.497925877571,-0.0418253690004,
20,-0.004805427555,0.497523844242,-0.0361721068621,
21,-0.0047951869,0.497121840715,-0.0259962305427,
22,-0.004784946245,0.496719837189,-0.01720225811,
23,-0.00477470559,0.496267557144,-0.00815702974796,
24,-0.004764464935,0.495765060186,-0.00174999982119,
25,-0.00475422428,0.495312809944,0.00616457313299,
26,-0.004743983625,0.494810283184,0.0135766342282,
27,-0.00473374297,0.494307756424,0.0222449749708,
28,-0.004723502315,0.493805259466,0.0282751247287,
29,-0.00471326166,0.493252485991,0.0305364355445,
30,-0.004703021005,0.492699742317,0.0356871858239,
31,-0.00469278035,0.492197215557,0.0398329161108,
32,-0.004682539695,0.491644442081,0.039707288146,
33,-0.00467229904,0.491091698408,0.0451092980802,
34,-0.004662058385,0.490538924932,0.0486268848181,
35,-0.00465181773,0.489986151457,0.0555364340544,
36,-0.004641577075,0.489483654499,0.0541545264423,
37,-0.00463133642,0.488981127739,0.058677136898,
38,-0.004621095765,0.488478630781,0.052270103246,
39,-0.00461085511,0.487976104021,0.0479987449944,
40,-0.004600614455,0.487523853779,0.0441042743623,
41,-0.0045903738,0.487071603537,0.0415917113423,
42,-0.004580133145,0.486619323492,0.037194725126,
43,-0.00456989249,0.486217319965,0.0335515066981,
44,-0.004559651835,0.485815316439,0.0295314118266,
45,-0.00454941118,0.485463559628,0.0291545242071,
46,-0.004539170525,0.485111802816,0.0221193507314,
47,-0.00452892987,0.484810292721,0.0137022659183,
48,-0.004518689215,0.484508782625,0.00892839580774,
49,-0.00450844856,0.484257519245,0.0047826692462,
50,-0.004498207905,0.484006255865,-0.000744968652725,
51,-0.00448796725,0.483855515718,-0.00690075010061,
52,-0.004477726595,0.48370474577,-0.0151922106743,
53,-0.00446748594,0.483554005623,-0.0187097936869,
54,-0.004457245285,0.483503758907,-0.0229811519384,
55,-0.00444700463,0.483453512192,-0.0223530083895,
56,-0.004436763975,0.483403265476,-0.028006285429,
57,-0.00442652332,0.483403265476,-0.0303932130337,
58,-0.004416282665,0.483453512192,-0.0261218547821,
59,-0.00440604201,0.483554005623,-0.0213479846716,
60,-0.004395801355,0.483654499054,-0.0180816575885,
61,-0.0043855607,0.483805269003,-0.0145640671253,
62,-0.004375320045,0.484006255865,-0.0119258761406,
63,-0.00436507939,0.48420727253,-0.00740326195955,
64,-0.004354838735,0.48445853591,-0.00325753539801,
65,-0.00434459808,0.484760046005,0.00113944709301,
66,-0.004334357425,0.485061556101,-0.00011683255434,
67,-0.00432411677,0.485413312912,0.0154610574245,
68,-0.004313876115,0.485815316439,0.0198580399156,
69,-0.00430363546,0.48616707325,0.0216168388724,
70,-0.004293394805,0.486619323492,0.0229987427592,
71,-0.00428315415,0.487071603537,0.0292801558971,
72,-0.004272913495,0.487523853779,0.0378228649497,
73,-0.00426267284,0.487976104021,0.0452349260449,
74,-0.004252432185,0.488478630781,0.049255028367,
75,-0.00424219153,0.488981127739,0.056792717427,
76,-0.004231950875,0.489533901215,0.0569183453918,
77,-0.00422171022,0.490036427975,0.0570439733565,
78,-0.004211469565,0.490589171648,0.0625716149807,
79,-0.00420122891,0.491091698408,0.0537776388228,
80,-0.004190988255,0.491644442081,0.0562902018428,
81,-0.0041807476,0.492146968842,0.0535263828933,
82,-0.004170506945,0.492699742317,0.0488781444728,
83,-0.00416026629,0.493252485991,0.0405866838992,
84,-0.004150025635,0.493755012751,0.0413404554129,
85,-0.00413978498,0.494307756424,0.0285263806581,
86,-0.004129544325,0.494810283184,0.0349334180355,
87,-0.00411930367,0.495312809944,0.0270188450813,
88,-0.004109063015,0.495765060186,0.0242550298572,
89,-0.00409882236,0.496267557144,0.0184761360288,
90,-0.004088581705,0.496719837189,0.011315330863,
91,-0.00407834105,0.497172087431,-0.00275502353907,
92,-0.004068100395,0.497574090958,-0.00916206091642,
93,-0.00405785974,0.497976124287,-0.0144384428859,
94,-0.004047619085,0.498327881098,-0.0209711045027,
95,-0.00403737843,0.498679637909,-0.0332826673985,
96,-0.004027137775,0.498981148005,-0.0357952266932,
97,-0.00401689712,0.499232381582,-0.0464736223221,
98,-0.004006656465,0.499483644962,-0.0528806447983,
99,-0.00399641581,0.499684661627,-0.0616746246815,
100,-0.003986175155,0.499835401773,-0.065569087863,
101,-0.0039759345,0.499986171722,-0.0743630677462,
102,-0.003965693845,0.500136911869,-0.0705942213535,
103,-0.00395545319,0.500187158585,-0.0737349241972,
104,-0.003945212535,0.5002374053,-0.0800163298845,
105,-0.00393497188,0.500287652016,-0.0768756270409,
106,-0.003924731225,0.5002374053,-0.0801419615746,
107,-0.00391449057,0.500187158585,-0.0731067806482,
108,-0.003904249915,0.500086665154,-0.0791369378567,
109,-0.00389400926,0.499986171722,-0.0748655796051,
110,-0.003883768605,0.499785155058,-0.0722273886204,
111,-0.00387352795,0.499584138393,-0.0666997432709,
112,-0.003863287295,0.499383151531,-0.0595389455557,
113,-0.00385304664,0.499131888151,-0.0498655736446,
114,-0.003842805985,0.498830378056,-0.0428303927183,
115,-0.00383256533,0.498478621244,-0.0332826673985,
116,-0.003822324675,0.498126864433,-0.0316495001316,
117,-0.00381208402,0.497775107622,-0.0237349197268,
118,-0.003801843365,0.497373104095,-0.0242374315858,
119,-0.00379160271,0.496971100569,-0.0125540196896,
120,-0.003781362055,0.496518820524,-0.00401130318642,
121,-0.0037711214,0.496066570282,0.00679271668196,
122,-0.003760880745,0.495614290237,0.0137022659183,
123,-0.00375064009,0.49511179328,0.0235012620687,
124,-0.003740399435,0.49460926652,0.0336771383882,
125,-0.00373015878,0.494106769562,0.0392047762871,
126,-0.003719918125,0.493604242802,0.0418429672718,
127,-0.00370967747,0.493051499128,0.0486268848181,
128,-0.003699436815,0.492498725653,0.0583002530038,
129,-0.00368919616,0.491996228695,0.056667085737,
130,-0.003678955505,0.491443455219,0.0583002530038,
131,-0.00366871485,0.490890681744,0.0655866861343,
132,-0.003658474195,0.490337908268,0.064204774797,
133,-0.00364823354,0.48983541131,0.0613153278828,
134,-0.003637992885,0.489282637835,0.0555364340544,
135,-0.00362775223,0.488780140877,0.0536520108581,
136,-0.003617511575,0.488277614117,0.0541545264423,
137,-0.00360727092,0.487825363874,0.0513907074928,
138,-0.003597030265,0.487373113632,0.0518932193518,
139,-0.00358678961,0.486920833588,0.0530238710344,
140,-0.003576548955,0.486468583345,0.0451092980802,
141,-0.0035663083,0.486066579819,0.0374459810555,
142,-0.003556067645,0.485714793205,0.0343052819371,
143,-0.00354582699,0.485363036394,0.0255113095045,
144,-0.003535586335,0.485011279583,0.0217424631119,
145,-0.00352534568,0.484709769487,0.0143304020166,
146,-0.003515105025,0.484408289194,0.00993341952562,
147,-0.00350486437,0.48420727253,0.00214447826147,
148,-0.003494623715,0.48395600915,-0.0025037676096,
149,-0.00348438306,0.483805269003,-0.012805275619,
150,-0.003474142405,0.483654499054,-0.01720225811,
151,-0.00346390175,0.483554005623,-0.022729896009,
152,-0.003453661095,0.483453512192,-0.0218504965305,
153,-0.00344342044,0.483403265476,-0.0246143192053,
