Model,DSO-X 2002A
Serial Number,MY58106372
Start Time,6/1/2025 11:24:38 AM

Setup Text Information:

Analog

Channel 1
Scale,420.000000mV/
Pos,420.000000mV/
coup
BW,Off
Inv,Off
Imp,1M Ohm
Trace Label,1
Probe,1.0
Skew,0.000000s

Channel 2
Scale,50.000000mV/
Pos,50.000000mV/
coup
BW,Off
Inv,Off
Imp,1M Ohm
Trace Label,2
Probe,1.0
Skew,0.000000s

Function

WaveformMemory

Trigger
Sweep Mode,AUTO
Coup,DC
Noise Rej,Off
HF Rej,Off
HoldOff,40.000000ns
TriggerControl,EDGE
Source,CHAN1
Slope,451.000000mV
Adress,USB0::0x0957::0x179B::MY58106372::0::INSTR

Sample Count,Time(s),Channel1,Channel2,
1,-0.025,-0.493974894285,0.00292085856199,
2,-0.0249479166675,-0.486587971449,0.0132223591208,
3,-0.024895833335,-0.480256319046,0.0352072864771,
4,-0.0248437500025,-0.471814095974,0.0698806494474,
5,-0.02479166667,-0.466537714005,0.147267580032,
6,-0.0247395833375,-0.458095490932,0.206815332174,
7,-0.024687500005,-0.450708568096,0.153423368931,
8,-0.0246354166725,-0.442266345024,0.0651067867875,
9,-0.02458333334,-0.433824151754,0.0124685913324,
10,-0.0245312500075,-0.426437199116,-0.00964196026325,
11,-0.024479166675,-0.416939735413,-0.0281092971563,
12,-0.0244270833425,-0.407442241907,-0.0273555293679,
13,-0.02437500001,-0.399000048637,-0.0338881909847,
14,-0.0243229166775,-0.390557825565,-0.0355213582516,
15,-0.024270833345,-0.38106033206,-0.0362751185894,
16,-0.0242187500125,-0.371562838554,-0.0356469899416,
17,-0.02416666668,-0.362065374851,-0.0364007502794,
18,-0.0241145833475,-0.352567881346,-0.0420540124178,
19,-0.024062500015,-0.342015117407,-0.0421796441078,
20,-0.0240104166825,-0.333572894335,-0.0385364294052,
21,-0.02395833335,-0.324075400829,-0.0357726067305,
22,-0.0239062500175,-0.314577907324,-0.0357726067305,
23,-0.023854166685,-0.302969872952,-0.0343907028437,
24,-0.0238020833525,-0.294527679682,-0.0375314056873,
25,-0.02375000002,-0.283974915743,-0.0366520136595,
26,-0.0236979166875,-0.276587963104,-0.0358982384205,
27,-0.023645833355,-0.266035199165,-0.0351444780827,
28,-0.0235937500225,-0.255482435226,-0.0341394394636,
29,-0.02354166669,-0.244929671288,-0.0362751185894,
30,-0.0234895833575,-0.233321636915,-0.0345163345337,
31,-0.023437500025,-0.22382414341,-0.0316268801689,
32,-0.0233854166925,-0.214326649904,-0.0323806554079,
33,-0.02333333336,-0.204829186201,-0.0298680886626,
34,-0.0232812500275,-0.194276422262,-0.031878143549,
35,-0.023229166695,-0.184778928757,-0.0342650711536,
36,-0.0231770833625,-0.174226164818,-0.031878143549,
37,-0.02312500003,-0.162618130445,-0.0307474881411,
38,-0.0230729166975,-0.154175907373,-0.026727385819,
39,-0.023020833365,-0.143623143435,-0.0328831672668,
40,-0.0229687500325,-0.135180950165,-0.0289886891842,
41,-0.0229166667,-0.124628186226,-0.0289886891842,
42,-0.0228645833675,-0.114075422287,-0.0273555293679,
43,-0.022812500035,-0.106688499451,-0.0289886891842,
